userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
00CE7F32CB6B7A3577EA93DE08496E27,15A83E1100CED2ADE6B3C0792F3448A7,1122,1967,2.5322960183521412,0.7048742825399382,84,1,2.5322960183521412,0.7048742825399382,2.067269072686764,0.7702888249615294,2.067269072686764,0.7702888249615294,2.3637218624120093,0.7291079725668002,0.52,0.52,social network,0.9667625496652463,1.0564811440063582,0.8440313055260287
00E119C2C33081B5B9F34D1FE95E70A6,79C8B1F462BA6380BAFDDB5B6DE236A6,781,902,2.342712600522724,0.6850721394032054,63,1,2.342712600522724,0.6850721394032054,2.0039683978030594,0.7424361645044487,2.0039683978030594,0.7424361645044487,2.237899656702199,0.7032448079585595,0.8,0.8,social network,0.9741588301119389,1.0557293222820334,0.8288745782009166
00E7AEE4CA06B481DEDF59A9BCD6219D,0D309164544F4412EE34FD1E6FCECB09,679,3751,1.4882532369202406,0.8495824531834244,73,1,1.4882532369202406,0.8495824531834244,0.981904254414781,0.90776266087894,0.981904254414781,0.90776266087894,1.0185744661242975,0.9037318603031913,0.27586206896551724,0.27586206896551724,social network,0.9400824409337517,1.004460173147372,0.901187771147968
011642B29BED1B0267D40777833289C3,69F64E7AE94C7701C073558D1E673BC5,2641,3301,2.3461051645289994,0.7413692956166031,168,1,2.3461051645289994,0.7413692956166031,1.8831977006610465,0.801933628912648,1.8831977006610465,0.801933628912648,2.049281233474169,0.7806571769964875,0.06666666666666667,0.06666666666666667,social network,0.9496733232748321,1.0272545395637298,0.8124552583058001
02244C08E9E1B94A1611C6725EAC2122,B31919EFE36160D662D3FBF747023C04,392,289,6.300907664794302,0.24300771728728243,22,1,6.300907664794302,0.24300771728728243,3.205360981720045,0.682916351632191,3.205360981720045,0.682916351632191,3.32942524304063,0.6680126414895632,0.1935483870967742,0.1935483870967742,social network,0.3637771236565425,1.0223105211143833,0.8266021712923293
030CB42DD5D872B7D77A377C0F84A57E,70FFB8CA7DDD10939B0519FCBD3A9FD9,363,4918,1.2956535595291698,0.8719551527857085,59,1,1.2956535595291698,0.8719551527857085,1.090537183654238,0.8954361641570557,1.090537183654238,0.8954361641570557,1.1489185848495587,0.8888436304623237,0.2982456140350877,0.2982456140350877,social network,0.9809994951892371,1.0074169780474242,0.8895278136290337
03C818821F1F9D4DAB66F86BADEEFF8F,0CDC06DA2116A6BB5EB82E9C75299B38,563,1553,1.7618626312795036,0.7045841009108164,47,1,1.7618626312795036,0.7045841009108164,0.8812746172231669,0.8813743035234515,0.8812746172231669,0.8813743035234515,0.8769280434024697,0.8821112068497342,0.7777777777777778,0.7777777777777778,social network,0.7987474770069901,0.9991646140298859,0.7496941329299497
048D25D1330899B67ACF3F1442878AA9,BB28D039E098337C335D0CE05CDE950A,2007,667,5.2653248832481845,0.3056096533514918,95,1,5.2653248832481845,0.3056096533514918,3.1291028136200056,0.6515674473772822,3.1291028136200056,0.6515674473772822,2.94755933737163,0.6764811050444745,0.0375,0.0375,social network,0.45176376852595146,0.9631716873074314,0.995598270507259
05B8087D23D2061C98BFE396210DCB19,72750E3E1F45D30A099D4F8FED4A32EF,1296,2336,3.287721472192935,0.6525801672336251,45,1,3.287721472192935,0.6525801672336251,1.891436262991619,0.8210347089689668,1.891436262991619,0.8210347089689668,2.011306196405189,0.8075878627231413,0.5855855855855856,0.5855855855855856,social network,0.8080608901589496,1.0166506294441864,0.8111679142336568
06B9A6AABD79A75B1159479140B9CBB6,3C8A5BA2DF3CBD15DA09D4AC9A3AF157,781,1452,2.4134450982336997,0.6650767104230113,89,1,2.4134450982336997,0.6650767104230113,1.5374629985321648,0.8117227774862953,1.5374629985321648,0.8117227774862953,1.6314551097688934,0.7972637948137675,0.4782608695652174,0.4782608695652174,social network,0.8341990627811793,1.018135757282074,0.939274974520701
071ACF5386F9FFFD0371EF5EE0642429,2734D33B1F2690334BF9451E90C22670,365,673,2.696108454797383,0.6872579831931529,24,1,2.696108454797383,0.6872579831931529,2.084184041874159,0.7723244953575429,2.084184041874159,0.7723244953575429,2.141711261213771,0.764639685982945,0.2909090909090909,0.2909090909090909,social network,0.8987997821610347,1.0100502360987438,0.7837331186239725
07980FE23C0FD1803266D91BE97FC2BC,A0454F59C0E3CBB2EB202FB530EA511A,467,2731,2.4785530971078695,0.7383573312716635,54,1,2.4785530971078695,0.7383573312716635,1.4164837814200595,0.8656141518935531,1.4164837814200595,0.8656141518935531,1.475301206094258,0.8590430503320495,0.3875,0.3875,social network,0.8595114423965866,1.007649327421907,0.7899573070714684
07A83819A92094A38E9115A7C72CAC5E,55E3E769619A01D516ED6D286EB6DCFD,672,1084,3.0050701917297165,0.6158947888392252,37,1,3.0050701917297165,0.6158947888392252,2.323168213916064,0.7233483812247229,2.323168213916064,0.7233483812247229,2.4219219919736106,0.708510762690438,0.5121951219512195,0.5121951219512195,social network,0.8692807805776713,1.0209419804406947,0.7650190557588302
0899BE425B281B8BFCB58C02BBE0391D,145652C202924C4E9E560CBEBE9FBC6D,332,1832,2.136588139956763,0.7764764965306391,28,1,2.136588139956763,0.7764764965306391,1.3942737301620236,0.8654734975200713,1.3942737301620236,0.8654734975200713,1.5113581488370633,0.8520679760449466,0.1267605633802817,0.1267605633802817,social network,0.9112846842746265,1.015732924898022,0.8847953654709646
099CD49BCC921A0D6C95F63F8B356D01,0B8008D7C62FBC1E43C829A7D93D6241,877,2844,1.5866906040874955,0.8154185801976247,61,1,1.5866906040874955,0.8154185801976247,1.2578361303691998,0.8608714134368333,1.2578361303691998,0.8608714134368333,1.3589803868425536,0.8472166846758867,0.4666666666666667,0.4666666666666667,social network,0.9624675657911214,1.0161171622418772,0.9509315563421525
0A0F7FAA7F7A9AFA96635694123F2F14,755F25F2AB49D6F3E7802DAD9D5D4C33,1349,4355,1.3267866068085028,0.8632362529173744,67,1,1.3267866068085028,0.8632362529173744,0.9890053486693595,0.9033577717763154,0.9890053486693595,0.9033577717763154,0.9937615593966276,0.902811828992504,0.5652173913043478,0.5652173913043478,social network,0.9561640922236319,1.0006047138133098,0.8994531612097653
0B8008D7C62FBC1E43C829A7D93D6241,D5E466D3BB09565D7ED3954DA550175D,444,8489,0.8234788292535813,0.9160855470567064,68,1,0.8234788292535813,0.9160855470567064,0.4980289348845412,0.9534138421384039,0.4980289348845412,0.9534138421384039,0.5208000831837472,0.9509315563421525,0.3,0.3,social network,0.9633559228810488,1.0026103727231428,0.8596737666765518
0C304A79DC65B2EDB90B8E570A015E92,0F3B1F71359274DE14EF1B81061B16B9,1005,456,6.417311500091495,0.1312983968441706,23,1,6.417311500091495,0.1312983968441706,1.930411282846149,0.81586146253418,1.930411282846149,0.81586146253418,1.977496036717104,0.8105493627312076,0.21296296296296297,0.21296296296296297,social network,0.1619869225505905,1.006553703015783,0.8270635385257258
0CDC06DA2116A6BB5EB82E9C75299B38,86C681421F2DC452949856F78702A689,814,1382,2.8058782298571305,0.6611512552608743,84,1,2.8058782298571305,0.6611512552608743,2.0691330068249854,0.7681391213137208,2.0691330068249854,0.7681391213137208,2.2021087312076926,0.7496941329299497,0.25,0.25,social network,0.88189466373035,1.0246033516518056,0.8347506645424198
0D309164544F4412EE34FD1E6FCECB09,00E7AEE4CA06B481DEDF59A9BCD6219D,704,4777,1.18481069898332,0.8877874494177239,73,1,1.18481069898332,0.8877874494177239,1.055091963778405,0.9019872549067803,1.055091963778405,0.9019872549067803,1.0624791555635746,0.901187771147968,0.23880597014925373,0.23880597014925373,social network,0.9851303777533796,1.0008871444824357,0.9037318603031913
0D8E4F26CEE3DC1A2C6A12B4070C21CF,B14A8AC680F1DCE2F546E7CA2D47B3CC,903,1800,3.3376698491106547,0.56161825004099,66,1,3.3376698491106547,0.56161825004099,1.1628608701965837,0.881141555551365,1.1628608701965837,0.881141555551365,1.19906908989972,0.8767354040209734,0.35714285714285715,0.35714285714285715,social network,0.640578956279442,1.0050256343135953,0.8944944938843065
0DA5174D608C24E7F460BD10501D0342,E9487FB2842141D41F01CFB80E69774E,246,402,3.8675963157519315,0.5252725180182019,24,1,3.8675963157519315,0.5252725180182019,2.8291825899393217,0.6813179209750133,2.8291825899393217,0.6813179209750133,3.0557152277221284,0.6491190329326167,0.373134328358209,0.373134328358209,social network,0.809208313681859,1.0496039807936721,0.6738867147344868
0E20066328BAB4CF18A78D56179BAC9B,74763E7C10BD1220F17869C3304F4ABF,417,5456,0.9387443074093006,0.9084102474405111,44,1,0.9387443074093006,0.9084102474405111,0.7631666673800344,0.9280951928500624,0.7631666673800344,0.9280951928500624,0.7950225119363961,0.9245864559172488,0.3409090909090909,0.3409090909090909,social network,0.982504385205719,1.0037949257317778,0.8188922956568258
